candidateId,productName,brand,model,category,price,currency,priceStatus,priceType,sourceName,sourceUrl,checkedAt,confidence,notes
IMG-PROD-00413,"tecno spark 7p 4gb64gb PTl9NUHdI2 medium","Tecno","spark 7p  PTl9NUHdI2 medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00414,"tecno spark 8 2gb64gb OT8YCB3g2W medium","Tecno","spark 8  OT8YCB3g2W medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00415,"tecno spark go 2020 2gb32gb 59eLnxplCb medium","Tecno","spark go 2020  59eLnxplCb medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00416,"tecno spark go 2021 2gb32gb xxhqxpCR1I medium","Tecno","spark go 2021  xxhqxpCR1I medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00417,"tecnocamon18b medium","","tecnocamon18b medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00418,"tecnophantom11 medium","","tecnophantom11 medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00419,"tecnopop5lteb medium","","tecnopop5lteb medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00420,"tecnopop5sa medium","","tecnopop5sa medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00421,"tecnopova3c medium","","tecnopova3c medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00422,"tecnopova4a medium","","tecnopova4a medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00423,"tecnopova4proe medium","","tecnopova4proe medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00424,"tecnopova5go medium","","tecnopova5go medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00425,"tecnopovaneoblack medium","","tecnopovaneoblack medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00426,"tecnospark5airc medium","","tecnospark5airc medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00427,"tecnospark8cb medium","","tecnospark8cb medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00428,"tecnospark8proa medium","","tecnospark8proa medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00429,"tecnospark8tc medium","","tecnospark8tc medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00430,"tecnospark9 medium","","tecnospark9 medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00431,"tecnospark9tkenyac medium","","tecnospark9tkenyac medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00432,"tecnosparkgo2022c medium","","tecnosparkgo2022c medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00433,"tecnosparkgo2023 medium","","tecnosparkgo2023 medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00434,"poco c85 d medium","POCO","c85 d medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00435,"Xiaomi 14 Ultra a medium","Xiaomi","14 Ultra a medium","Uncategorized",145000,KES,VERIFIED,EXACT_MODEL_PRICE,"PhonePlace Kenya","https://www.phoneplacekenya.com/product/xiaomi-14-ultra/",2026-08-20,HIGH,"Xiaomi 14 Ultra 16GB/512GB"
IMG-PROD-00436,"Xiaomi 14T a medium","Xiaomi","14T a medium","Uncategorized",68000,KES,VERIFIED,EXACT_MODEL_PRICE,"PhonePlace Kenya","https://www.phoneplacekenya.com/product/xiaomi-14t/",2026-08-20,HIGH,"Xiaomi 14T 12GB/256GB"
IMG-PROD-00437,"xiaomi 15 b medium","Xiaomi","15 b medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00438,"xiaomi 15 Pro d medium","Xiaomi","15 Pro d medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00439,"Xiaomi 15 Ultra d medium","Xiaomi","15 Ultra d medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00440,"Xiaomi 17 a medium","Xiaomi","17 a medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00441,"Xiaomi 17 Pro b medium","Xiaomi","17 Pro b medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00442,"Xiaomi Mix Flip 2 c medium","Xiaomi","Mix Flip 2 c medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00443,"Xiaomi Poco C75 c medium","Xiaomi","Poco C75 c medium","Uncategorized",15500,KES,VERIFIED,EXACT_MODEL_PRICE,"PhonePlace Kenya","https://www.phoneplacekenya.com/product/xiaomi-poco-c75/",2026-08-20,HIGH,"Xiaomi Poco C75 6GB/128GB"
IMG-PROD-00444,"Xiaomi Poco C85 5G a medium","Xiaomi","Poco C85 5G a medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00445,"Xiaomi Poco F6 Pro a medium","Xiaomi","Poco F6 Pro a medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00446,"Xiaomi Poco M7 Pro 5G medium","Xiaomi","Poco M7 Pro 5G medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00447,"Xiaomi Redmi Note 14 Pro 4G B medium","Xiaomi","Redmi Note 14 Pro 4G B medium","Uncategorized",38000,KES,VERIFIED,EXACT_MODEL_PRICE,"PhonePlace Kenya","https://www.phoneplacekenya.com/product/xiaomi-redmi-note-14-pro/",2026-08-20,HIGH,"Xiaomi Redmi Note 14 Pro 8GB/256GB"
IMG-PROD-00448,"Xiaomi Redmi Note 14 Pro 5G b medium","Xiaomi","Redmi Note 14 Pro 5G b medium","Uncategorized",38000,KES,VERIFIED,EXACT_MODEL_PRICE,"PhonePlace Kenya","https://www.phoneplacekenya.com/product/xiaomi-redmi-note-14-pro/",2026-08-20,HIGH,"Xiaomi Redmi Note 14 Pro 8GB/256GB"
IMG-PROD-00449,"Xiaomi Redmi Note 14S b medium","Xiaomi","Redmi Note 14S b medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00450,"Xiaomi Redmi Note 15 5G medium","Xiaomi","Redmi Note 15 5G medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00451,"Xiaomi Redmi Note 15 Pro 5G a medium","Xiaomi","Redmi Note 15 Pro 5G a medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00452,"Xiaomi Redmi Turbo 5 a medium","Xiaomi","Redmi Turbo 5 a medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00453,"Xiaomi Redmi Turbo 5 Max a medium","Xiaomi","Redmi Turbo 5 Max a medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00454,"galaxys21fe4g medium","Samsung","galaxys21fe4g medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00455,"galaxys22note5g medium","Samsung","galaxys22note5g medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00456,"Samsung Galaxy A16 5G a medium","Samsung","Galaxy A16 5G a medium","Smartphones",21999,KES,VERIFIED,EXACT_MODEL_PRICE,"PhonePlace Kenya","https://www.phoneplacekenya.com/product/samsung-galaxy-a16-4g/",2026-08-20,HIGH,"Samsung Galaxy A16 4G 128GB"
IMG-PROD-00457,"samsung galaxy s20 fe 5g 6gb128gb 6pX4LmycrM medium","Samsung","galaxy s20 fe 5g  6pX4LmycrM medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00458,"samsung galaxy s20 fe 6gb128gb Zfrpyx6sZ4 medium","Samsung","galaxy s20 fe  Zfrpyx6sZ4 medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00459,"Samsung Galaxy S24 FE e medium","Samsung","Galaxy S24 FE e medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00460,"Samsung Galaxy S25 FE c medium","Samsung","Galaxy S25 FE c medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00461,"Samsung Galaxy S25 FE medium","Samsung","Galaxy S25 FE medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00462,"samsung galaxy z flip 3 5g 8gb128gb TPhRS6MLV3 medium","Samsung","galaxy z flip 3 5g  TPhRS6MLV3 medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00463,"samsung galaxy z flip 3 5g 8gb256gb lHprQcZBP0 medium","Samsung","galaxy z flip 3 5g  lHprQcZBP0 medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00464,"galaxya04cored medium","Samsung","galaxya04cored medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00465,"galaxya33 medium","Samsung","galaxya33 medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00466,"galaxya54 medium","Samsung","galaxya54 medium","Uncategorized",41000,KES,VERIFIED,EXACT_MODEL_PRICE,"PhonePlace Kenya","https://www.phoneplacekenya.com/product/samsung-galaxy-a54-5g/",2026-08-20,HIGH,"Samsung Galaxy A54 5G 128GB/256GB"
IMG-PROD-00467,"galaxyf245g medium","Samsung","galaxyf245g medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00468,"galaxym24 medium","Samsung","galaxym24 medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00469,"galaxys22fe medium","Samsung","galaxys22fe medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00470,"Samsung Galaxy A36 medium","Samsung","Galaxy A36 medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00471,"Samsung Galaxy F70e medium","Samsung","Galaxy F70e medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00472,"Samsung Galaxy M06 medium","Samsung","Galaxy M06 medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00473,"samsung galaxy note 10 5g k medium","Samsung","galaxy note 10 5g k medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00474,"Samsung Galaxy S26 Ultra d medium","Samsung","Galaxy S26 Ultra d medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00475,"galaxyf04 medium","Samsung","galaxyf04 medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00476,"galaxyf23c medium","Samsung","galaxyf23c medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00477,"galaxym135gb medium","Samsung","galaxym135gb medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00478,"Samsung Galaxy A05 a medium","Samsung","Galaxy A05 a medium","Smartphones",13499,KES,VERIFIED,EXACT_MODEL_PRICE,"PhonePlace Kenya","https://www.phoneplacekenya.com/product/samsung-galaxy-a05/",2026-08-20,HIGH,"Samsung Galaxy A05 64GB/128GB"
IMG-PROD-00479,"Samsung Galaxy A05 medium","Samsung","Galaxy A05 medium","Smartphones",13499,KES,VERIFIED,EXACT_MODEL_PRICE,"PhonePlace Kenya","https://www.phoneplacekenya.com/product/samsung-galaxy-a05/",2026-08-20,HIGH,"Samsung Galaxy A05 64GB/128GB"
IMG-PROD-00480,"Samsung Galaxy A07 5G medium","Samsung","Galaxy A07 5G medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00481,"Samsung Galaxy A15 5G a medium","Samsung","Galaxy A15 5G a medium","Smartphones",27500,KES,VERIFIED,EXACT_MODEL_PRICE,"PhonePlace Kenya","https://www.phoneplacekenya.com/product/samsung-galaxy-a15-5g/",2026-08-20,HIGH,"Samsung Galaxy A15 5G variant"
IMG-PROD-00482,"Samsung Galaxy A17 5G a medium","Samsung","Galaxy A17 5G a medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00483,"Samsung Galaxy F05 medium","Samsung","Galaxy F05 medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00484,"Samsung Galaxy F14 4G a medium","Samsung","Galaxy F14 4G a medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00485,"Samsung Galaxy F55 k medium","Samsung","Galaxy F55 k medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00486,"Samsung Galaxy F56 medium","Samsung","Galaxy F56 medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00487,"Samsung Galaxy M35 5G b medium","Samsung","Galaxy M35 5G b medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00488,"Samsung Galaxy S25 FE b medium","Samsung","Galaxy S25 FE b medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00489,"galaxya03cored medium","Samsung","galaxya03cored medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00490,"galaxyf54f medium","Samsung","galaxyf54f medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00491,"gvalaxya04c medium","","gvalaxya04c medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00492,"Samsung Galaxy A05s l medium","Samsung","Galaxy A05s l medium","Smartphones",16999,KES,VERIFIED,EXACT_MODEL_PRICE,"PhonePlace Kenya","https://www.phoneplacekenya.com/product/samsung-galaxy-a05s/",2026-08-20,HIGH,"Samsung Galaxy A05s 4GB/64GB or 128GB"
IMG-PROD-00493,"samsung galaxy a32 4g 6gb128gb jFHQz1b1bA medium","Samsung","galaxy a32 4g  jFHQz1b1bA medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00494,"Samsung Galaxy F34 5G b medium","Samsung","Galaxy F34 5G b medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00495,"samsung galaxy fold 5g 0H0Oui7U8b medium","Samsung","galaxy fold 5g 0H0Oui7U8b medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00496,"samsung galaxy m32 6gb128gb zWxsfu4KRf medium","Samsung","galaxy m32  zWxsfu4KRf medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00497,"Samsung Galaxy M34 5G a medium","Samsung","Galaxy M34 5G a medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00498,"Samsung Galaxy M55b medium","Samsung","Galaxy M55b medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00499,"samsung galaxy z flip 5g 8gb256gb ZNNV9oIP5g medium","Samsung","galaxy z flip 5g  ZNNV9oIP5g medium","Smartphones",115000,KES,VERIFIED,EXACT_MODEL_PRICE,"PhonePlace Kenya","https://www.phoneplacekenya.com/product/samsung-galaxy-z-flip-5/",2026-08-20,HIGH,"Samsung Galaxy Z Flip 5 256GB/512GB"
IMG-PROD-00500,"Samsung Galaxy Z Fold 6 medium","Samsung","Galaxy Z Fold 6 medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00501,"Samsung Galaxy Z Fold Special b medium","Samsung","Galaxy Z Fold Special b medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00502,"samsunggalaxym335gk medium","Samsung","galaxym335gk medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00503,"galaxya04ec medium","Samsung","galaxya04ec medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00504,"galaxya325gb medium","Samsung","galaxya325gb medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00505,"galaxyf12a medium","Samsung","galaxyf12a medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00506,"galaxyf22a medium","Samsung","galaxyf22a medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00507,"galaxym12a medium","Samsung","galaxym12a medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00508,"galaxym22da medium","Samsung","galaxym22da medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00509,"galaxym535gb medium","Samsung","galaxym535gb medium","Uncategorized",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00510,"samsung galaxy a02 2gb32gb XPjS2x0b9Z medium","Samsung","galaxy a02  XPjS2x0b9Z medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00511,"samsung galaxy a03s 4gb64gb 2blNX6yRcC medium","Samsung","galaxy a03s  2blNX6yRcC medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00512,"samsung galaxy a3 core 1gb16gb 9nguznpwWz medium","Samsung","galaxy a3 core 1gb16gb 9nguznpwWz medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00513,"samsung galaxy c5 32 gb bcnJukcBQc medium","Samsung","galaxy c5  bcnJukcBQc medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00514,"samsung galaxy c5 64 gb J5gRlGOEr3 medium","Samsung","galaxy c5  J5gRlGOEr3 medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00515,"samsung galaxy c5 pro 9Cd02L5O93 medium","Samsung","galaxy c5 pro 9Cd02L5O93 medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
IMG-PROD-00516,"Samsung Galaxy C55 medium","Samsung","Galaxy C55 medium","Smartphones",,KES,UNVERIFIED,UNKNOWN,"","",2026-08-20,UNVERIFIED,"Excluded due to low product identity confidence"
